labelset,label,start,end,duration_days,duration_bars,duration_h2_bars,P1_med,P2_med,P3_med,P4_med,P5_med,P6_med,LFP_mean,days_since_halving_start,days_since_halving_mid,days_since_halving_end
regime3,range,2019-10-27 00:00:00,2019-10-29 00:00:00,2,24,24,180.0,120.0,360.0,,,,0.7752225803056912,1205.0,1206.0,1207.0
regime3,up,2019-10-29 00:00:00,2019-10-30 10:00:00,1,17,17,180.0,360.0,72.0,,,,0.8189555593609751,1207.0,1207.0,1208.0
regime3,range,2019-10-30 10:00:00,2019-11-22 00:00:00,22,270,270,360.0,180.0,90.0,,,,0.8738430103350407,1208.0,1219.0,1231.0
regime3,down,2019-11-22 00:00:00,2019-11-27 00:00:00,5,59,59,360.0,180.0,120.0,,,,0.9483982223651285,1231.0,1233.0,1236.0
regime3,range,2019-11-27 00:00:00,2020-01-14 22:00:00,48,587,587,360.0,180.0,120.0,,,,0.8357675855592187,1236.0,1260.0,1284.0
regime3,up,2020-01-14 22:00:00,2020-01-16 10:00:00,1,18,18,360.0,180.0,120.0,,,,0.9055354334662195,1284.0,1285.0,1286.0
regime3,range,2020-01-16 10:00:00,2020-02-27 04:00:00,41,499,499,360.0,180.0,120.0,,,,0.9145956732830707,1286.0,1307.0,1328.0
regime3,down,2020-02-27 04:00:00,2020-02-29 10:00:00,2,27,27,360.0,180.0,72.0,,,,0.8987096518384085,1328.0,1329.0,1330.0
regime3,range,2020-02-29 10:00:00,2020-03-09 10:00:00,9,108,108,360.0,120.0,120.0,,,,0.8917752434746918,1330.0,1334.0,1339.0
regime3,down,2020-03-09 10:00:00,2020-03-19 18:00:00,10,124,124,360.0,180.0,120.0,,,,0.9397264412138362,1339.0,1344.0,1349.0
regime3,range,2020-03-19 18:00:00,2020-03-24 20:00:00,5,61,61,360.0,180.0,120.0,,,,0.931456668882384,1349.0,1352.0,1354.0
regime3,up,2020-03-24 20:00:00,2020-03-26 06:00:00,1,17,17,360.0,180.0,120.0,,,,0.928172300903984,1354.0,1355.0,1356.0
regime3,range,2020-03-26 06:00:00,2020-04-07 00:00:00,11,141,141,360.0,180.0,120.0,,,,0.9174288055478782,1356.0,1362.0,1368.0
regime3,up,2020-04-07 00:00:00,2020-04-08 18:00:00,1,21,21,360.0,180.0,72.0,,,,0.8258405738126465,1368.0,1368.0,1369.0
regime3,range,2020-04-08 18:00:00,2020-05-01 00:00:00,22,266,266,360.0,180.0,120.0,,,,0.8079115558510012,1369.0,1380.0,1392.0
regime3,up,2020-05-01 00:00:00,2020-05-04 06:00:00,3,39,39,360.0,120.0,180.0,,,,0.9037415337277258,1392.0,1393.0,1395.0
regime3,range,2020-05-04 06:00:00,2020-05-07 14:00:00,3,40,40,360.0,120.0,72.0,,,,0.9532057383569241,1395.0,1396.0,1398.0
regime3,up,2020-05-07 14:00:00,2020-05-10 00:00:00,2,29,29,360.0,180.0,72.0,,,,0.9556372760596628,1398.0,1399.0,1401.0
regime3,range,2020-05-10 00:00:00,2020-07-28 00:00:00,79,947,947,360.0,180.0,90.0,,,,0.787702450196654,1401.0,39.0,78.0
regime3,up,2020-07-28 00:00:00,2020-08-02 14:00:00,5,67,67,360.0,180.0,60.0,,,,0.9521682495012108,78.0,80.0,83.0
regime3,range,2020-08-02 14:00:00,2020-09-06 00:00:00,34,413,413,360.0,180.0,120.0,,,,0.8580447136678945,83.0,100.0,118.0
