timestamp,P_bars,P1_bars,P2_bars,P3_bars,LFP,P1_vol,P2_vol,P3_vol,LFP_vol
2015-12-05,91.0,91.0,45.5,30.333333333333332,0.9900034653151383,45.5,91.0,15.166666666666666,0.818649984744099
2015-12-06,91.0,91.0,45.5,30.333333333333332,0.9899087199350863,91.0,45.5,15.166666666666666,0.8183514457432272
2015-12-07,91.0,91.0,45.5,30.333333333333332,0.989832284804355,91.0,45.5,15.166666666666666,0.8180019171990559
2015-12-08,91.0,91.0,45.5,30.333333333333332,0.9898000232114575,91.0,45.5,15.166666666666666,0.8176376417693793
2015-12-09,91.0,91.0,45.5,30.333333333333332,0.9898171035870886,91.0,45.5,15.166666666666666,0.8175016508234092
2015-12-10,91.0,91.0,45.5,30.333333333333332,0.9898761853325597,91.0,45.5,15.166666666666666,0.816686348268363
2015-12-11,91.0,91.0,45.5,30.333333333333332,0.9899559015151641,91.0,45.5,15.166666666666666,0.8159534551654292
2015-12-12,91.0,91.0,45.5,30.333333333333332,0.9900289473902514,91.0,45.5,15.166666666666666,0.8150341052752211
2015-12-13,91.0,91.0,45.5,30.333333333333332,0.990076828283888,91.0,45.5,15.166666666666666,0.8136234760141731
2015-12-14,91.0,91.0,45.5,30.333333333333332,0.9901100766654254,91.0,45.5,15.166666666666666,0.8122341364465453
2015-12-15,91.0,91.0,45.5,30.333333333333332,0.9901671100983054,91.0,45.5,15.166666666666666,0.8105429721753951
2015-12-16,91.0,91.0,45.5,30.333333333333332,0.9902599865688783,91.0,45.5,15.166666666666666,0.8090798634284962
2015-12-17,91.0,91.0,45.5,30.333333333333332,0.9904134049019676,91.0,45.5,15.166666666666666,0.8075588341676646
2015-12-18,91.0,91.0,45.5,22.75,0.9905996229214826,91.0,45.5,15.166666666666666,0.8069892273361245
2015-12-19,91.0,91.0,45.5,22.75,0.9907244516548385,91.0,45.5,15.166666666666666,0.8061027847017876
2015-12-20,91.0,91.0,45.5,22.75,0.9908179129560472,91.0,45.5,15.166666666666666,0.8045877325457592
2015-12-21,91.0,91.0,45.5,22.75,0.9909296242330228,91.0,45.5,15.166666666666666,0.8020693067615347
2015-12-22,91.0,91.0,45.5,22.75,0.9910231260662473,91.0,45.5,15.166666666666666,0.799158376916183
2015-12-23,91.0,91.0,45.5,22.75,0.9910764258149064,91.0,45.5,15.166666666666666,0.7958824291728807
2015-12-24,91.0,91.0,45.5,22.75,0.9910795877704486,91.0,45.5,15.166666666666666,0.7938131762383239
2015-12-25,91.0,91.0,45.5,22.75,0.9910590463596907,91.0,45.5,15.166666666666666,0.7918344102328474
2015-12-26,91.0,91.0,45.5,22.75,0.9910555553182522,91.0,45.5,15.166666666666666,0.7894006013607603
2015-12-27,91.0,91.0,45.5,22.75,0.9910534663659284,91.0,45.5,15.166666666666666,0.7860643310252506
2015-12-28,91.0,91.0,45.5,22.75,0.9910349754794533,91.0,45.5,15.166666666666666,0.7832381658831366
